Category,Country,Customer ID,Order Date,Order ID,Payment Method,Product ID,Return Status,Review,Review Rating,Review Stars,Shipping Method,Table dim,Type Selected,# Customers,# Orders,# Products,Discount,Discount/Unit,Metric Selection,Metric Selection vs,Price,Profit,Profit/Unit,Quantity,Returned Quantity,Shipping Cost,Shipping Cost/Unit,Total Sales
Electronics,USA,1039,10-11-2023 00:00:00,ORDER08334,Cash,882,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.25,0.025,"2,748.5",10.0,366.46,584.15,58.415,10,0,22.03,2.203,2748.45
Electronics,USA,3287,16-03-2023 00:00:00,ORDER06543,Cash,449,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.15,0.15,532.7,1.0,626.65,137.97,137.97,1,2,22.74,22.74,532.65
Electronics,USA,8372,25-03-2023 00:00:00,ORDER09860,Cash,330,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.19,0.027142857,"3,331.8",7.0,587.61,819.43,117.061428571,7,5,2.6,0.371428571,3331.75
Electronics,USA,1006,26-11-2023 00:00:00,ORDER04467,Cash,465,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.27,0.027,"1,213.0",10.0,166.16,236.9,23.69,10,5,21.46,2.146,1212.97
Electronics,USA,1375,18-10-2023 00:00:00,ORDER08260,Cash,257,Yes,2 Stars,2,★★☆☆☆,Express,True,Cash,1,1,1,0.08,0.01,"4,479.7",8.0,608.65,601.92,75.24,8,0,19.78,2.4725,4479.66
Electronics,USA,3082,09-09-2023 00:00:00,ORDER03753,Cash,440,Yes,2 Stars,2,★★☆☆☆,Express,True,Cash,1,1,1,0.26,0.052,"2,429.4",5.0,656.59,699.71,139.942,5,3,46.67,9.334,2429.38
Electronics,USA,6141,20-07-2023 00:00:00,ORDER04034,Cash,862,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.25,0.25,703.7,1.0,938.24,96.77,96.77,1,0,19.84,19.84,703.68
Electronics,USA,2786,20-09-2023 00:00:00,ORDER02211,Cash,55,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.32,0.032,"6,589.0",10.0,968.97,731.98,73.198,10,1,38.35,3.835,6589
Electronics,USA,2101,15-03-2023 00:00:00,ORDER04195,Cash,507,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.32,0.053333333,"2,002.1",6.0,490.7,594.8,99.133333333,6,2,38.75,6.458333333,2002.06
Electronics,USA,2841,12-02-2023 00:00:00,ORDER07602,Cash,626,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.26,0.065,"2,754.0",4.0,930.42,520.91,130.2275,4,4,29.76,7.44,2754.04
Electronics,USA,1981,07-01-2023 00:00:00,ORDER09488,Cash,940,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.29,0.058,"1,188.7",5.0,334.83,320.17,64.034,5,4,44.73,8.946,1188.65
Electronics,USA,5846,01-10-2023 00:00:00,ORDER02252,Cash,226,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.21,0.0525,"1,748.8",4.0,553.42,298.31,74.5775,4,0,36.92,9.23,1748.81
Electronics,USA,1205,15-06-2023 00:00:00,ORDER04028,Cash,191,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.09,0.09,285.3,1.0,313.46,46.47,46.47,1,1,25.17,25.17,285.25
Electronics,USA,3359,24-05-2023 00:00:00,ORDER09391,Cash,893,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.11,0.015714286,710.7,7.0,114.08,204.04,29.148571429,7,1,16.43,2.347142857,710.72
Electronics,USA,7339,25-07-2023 00:00:00,ORDER03530,Cash,358,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.17,0.018888889,"6,627.8",9.0,887.26,1774.28,197.142222222,9,1,28.84,3.204444444,6627.83
Electronics,USA,2850,14-05-2023 00:00:00,ORDER02040,Cash,3,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.1,0.025,"2,677.6",4.0,743.79,697.97,174.4925,4,3,24.62,6.155,2677.64
Electronics,USA,7806,08-02-2023 00:00:00,ORDER06785,Cash,711,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.14,0.07,570.3,2.0,331.58,103.56,51.78,2,4,37.45,18.725,570.32
Electronics,USA,4498,07-11-2023 00:00:00,ORDER07441,Cash,114,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.31,0.051666667,"2,922.4",6.0,705.89,308.6,51.433333333,6,4,12.07,2.011666667,2922.38
Electronics,USA,5353,21-09-2023 00:00:00,ORDER05679,Cash,649,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.14,0.02,167.8,7.0,27.88,42.89,6.127142857,7,4,28.56,4.08,167.84
Electronics,USA,2161,06-06-2023 00:00:00,ORDER02794,Cash,727,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.28,0.056,142.5,5.0,39.59,27.99,5.598,5,5,45.67,9.134,142.52
Electronics,USA,9292,27-03-2023 00:00:00,ORDER05081,Cash,812,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.11,0.012222222,"7,029.2",9.0,877.55,1769.03,196.558888889,9,5,48.93,5.436666667,7029.18
Home,USA,8775,27-08-2023 00:00:00,ORDER02326,Cash,104,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.14,0.07,567.8,2.0,330.1,67.91,33.955,2,0,20.22,10.11,567.77
Home,USA,6066,27-02-2023 00:00:00,ORDER07765,Cash,445,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.28,0.028,"2,402.4",10.0,333.67,456.32,45.632,10,0,36.38,3.638,2402.42
Home,USA,8606,23-04-2023 00:00:00,ORDER05552,Cash,840,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.23,0.046,"2,242.0",5.0,582.33,418.28,83.656,5,1,22.33,4.466,2241.97
Home,USA,7444,28-12-2023 00:00:00,ORDER02741,Cash,986,Yes,2 Stars,2,★★☆☆☆,Express,True,Cash,1,1,1,0.13,0.01625,"3,167.4",8.0,455.09,716.73,89.59125,8,3,30.42,3.8025,3167.43
Home,USA,6968,16-10-2023 00:00:00,ORDER07367,Cash,996,Yes,2 Stars,2,★★☆☆☆,Express,True,Cash,1,1,1,0.06,0.008571429,"2,911.0",7.0,442.4,648.53,92.647142857,7,5,39.7,5.671428571,2910.99
Home,USA,2356,28-01-2023 00:00:00,ORDER08342,Cash,109,Yes,2 Stars,2,★★☆☆☆,Express,True,Cash,1,1,1,0.32,0.035555556,"6,075.9",9.0,992.79,1400.92,155.657777778,9,5,28.68,3.186666667,6075.87
Home,USA,1172,25-11-2023 00:00:00,ORDER03570,Cash,276,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.15,0.021428571,"5,267.4",7.0,885.27,1329.24,189.891428571,7,2,48.77,6.967142857,5267.36
Home,USA,6836,02-02-2023 00:00:00,ORDER05967,Cash,511,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.3,0.042857143,"1,868.7",7.0,381.36,491.98,70.282857143,7,0,22.76,3.251428571,1868.66
Home,USA,8748,18-10-2023 00:00:00,ORDER07126,Cash,437,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.37,0.052857143,"1,547.7",7.0,350.94,246.82,35.26,7,0,33.66,4.808571429,1547.65
Home,USA,9945,15-01-2023 00:00:00,ORDER04905,Cash,743,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.26,0.13,333.2,2.0,225.13,71.47,35.735,2,1,30.96,15.48,333.19
Home,USA,8302,04-09-2023 00:00:00,ORDER07654,Cash,429,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.4,0.08,913.3,5.0,304.43,248.69,49.738,5,1,42.62,8.524,913.29
Sports,USA,7379,15-11-2023 00:00:00,ORDER01528,Cash,647,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.17,0.02125,"1,073.4",8.0,161.65,281.09,35.13625,8,1,49.9,6.2375,1073.36
Sports,USA,3112,20-05-2023 00:00:00,ORDER05845,Cash,409,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.12,0.03,778.0,4.0,221.01,137.83,34.4575,4,4,20.75,5.1875,777.96
Sports,USA,5771,16-03-2023 00:00:00,ORDER09058,Cash,501,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.1,0.014285714,"4,414.0",7.0,700.63,536.8,76.685714286,7,4,18.38,2.625714286,4413.97
Sports,USA,7453,21-06-2023 00:00:00,ORDER02610,Cash,607,Yes,1 Stars,1,★☆☆☆☆,Express,True,Cash,1,1,1,0.17,0.018888889,"1,894.3",9.0,253.59,548.1,60.9,9,4,13.01,1.445555556,1894.32
Sports,USA,3263,09-01-2023 00:00:00,ORDER03170,Cash,440,Yes,2 Stars,2,★★☆☆☆,Express,True,Cash,1,1,1,0.27,0.27,203.0,1.0,278.03,50.62,50.62,1,5,2.24,2.24,202.96
Sports,USA,2564,12-12-2023 00:00:00,ORDER04715,Cash,945,Yes,2 Stars,2,★★☆☆☆,Express,True,Cash,1,1,1,0.32,0.16,780.4,2.0,573.85,117.43,58.715,2,5,45.88,22.94,780.44
Sports,USA,8708,12-12-2023 00:00:00,ORDER05188,Cash,765,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.32,0.32,253.7,1.0,373.04,49.83,49.83,1,0,38.47,38.47,253.67
Sports,USA,5681,20-08-2023 00:00:00,ORDER03643,Cash,350,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.37,0.37,207.3,1.0,329.04,24.38,24.38,1,0,36.17,36.17,207.3
Sports,USA,3113,12-06-2023 00:00:00,ORDER08127,Cash,922,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.09,0.0225,"3,277.5",4.0,900.41,982.1,245.525,4,1,20.48,5.12,3277.49
Sports,USA,8357,21-03-2023 00:00:00,ORDER05715,Cash,997,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.05,0.01,"1,082.7",5.0,227.93,133.05,26.61,5,3,11.39,2.278,1082.67
Sports,USA,5880,08-05-2023 00:00:00,ORDER04292,Cash,120,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.07,0.011666667,"3,729.3",6.0,668.33,1005.61,167.601666667,6,3,46.93,7.821666667,3729.28
Sports,USA,4048,01-07-2023 00:00:00,ORDER09800,Cash,5,Yes,3 Stars,3,★★★☆☆,Express,True,Cash,1,1,1,0.24,0.08,"1,584.1",3.0,694.77,217.46,72.486666667,3,5,45.45,15.15,1584.08
Sports,USA,4930,09-08-2023 00:00:00,ORDER08802,Cash,398,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.33,0.165,588.4,2.0,439.12,118.45,59.225,2,2,9.21,4.605,588.42
Sports,USA,7660,11-04-2023 00:00:00,ORDER01981,Cash,828,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.07,0.0175,"3,355.0",4.0,901.87,478.96,119.74,4,2,3.22,0.805,3354.96
Sports,USA,9149,13-03-2023 00:00:00,ORDER05940,Cash,293,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.21,0.0525,"1,824.7",4.0,577.43,279.68,69.92,4,2,45.99,11.4975,1824.68
Sports,USA,6726,12-08-2023 00:00:00,ORDER07474,Cash,279,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.23,0.076666667,"2,259.8",3.0,978.25,314.47,104.823333333,3,3,17.94,5.98,2259.76
Sports,USA,1958,10-11-2023 00:00:00,ORDER05628,Cash,999,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.4,0.133333333,"1,290.6",3.0,717.02,164.17,54.723333333,3,3,15.23,5.076666667,1290.64
Sports,USA,7299,21-10-2023 00:00:00,ORDER03827,Cash,38,Yes,4 Stars,4,★★★★☆,Express,True,Cash,1,1,1,0.25,0.0625,434.6,4.0,144.88,90.23,22.5575,4,5,25.61,6.4025,434.64
Sports,USA,1210,07-03-2023 00:00:00,ORDER02261,Cash,366,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.36,0.09,"2,226.5",4.0,869.73,474.11,118.5275,4,3,6,1.5,2226.51
Sports,USA,8795,17-01-2023 00:00:00,ORDER01842,Cash,232,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.25,0.083333333,"1,867.0",3.0,829.79,518.32,172.773333333,3,4,26.73,8.91,1867.03
Sports,USA,5381,07-12-2023 00:00:00,ORDER09776,Cash,954,Yes,5 Stars,5,★★★★★,Express,True,Cash,1,1,1,0.4,0.2,387.2,2.0,322.63,102.28,51.14,2,5,28.45,14.225,387.16
Books,Canada,3059,23-05-2023 00:00:00,ORDER09943,Credit Card,926,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.23,0.02875,"1,910.2",8.0,310.09,531.81,66.47625,8,0,40.05,5.00625,1910.15
Books,Canada,4831,14-02-2023 00:00:00,ORDER04369,Credit Card,964,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.26,0.086666667,"1,617.1",3.0,728.41,184.39,61.463333333,3,3,29.48,9.826666667,1617.07
Books,Canada,2551,25-08-2023 00:00:00,ORDER04779,Credit Card,167,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.13,0.026,"3,758.5",5.0,864.02,607.63,121.526,5,1,33.42,6.684,3758.49
Books,Canada,8179,25-12-2023 00:00:00,ORDER06381,Credit Card,665,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.17,0.034,"2,087.6",5.0,503.04,401.08,80.216,5,1,32.59,6.518,2087.62
Books,Canada,9068,28-11-2023 00:00:00,ORDER07782,Credit Card,508,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.34,0.056666667,"2,876.9",6.0,726.5,628.42,104.736666667,6,1,16.26,2.71,2876.94
Books,Canada,5021,22-09-2023 00:00:00,ORDER08005,Credit Card,899,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.19,0.021111111,90.8,9.0,12.46,11.11,1.234444444,9,5,16.58,1.842222222,90.83
Books,Canada,1492,14-11-2023 00:00:00,ORDER05274,Credit Card,520,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.26,0.0325,"4,858.4",8.0,820.68,1401.4,175.175,8,5,43.8,5.475,4858.43
Books,Canada,3265,01-02-2023 00:00:00,ORDER02281,Credit Card,256,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.29,0.029,571.4,10.0,80.48,112.21,11.221,10,0,44.57,4.457,571.41
Books,Canada,6263,09-04-2023 00:00:00,ORDER03340,Credit Card,668,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.17,0.018888889,"3,669.9",9.0,491.28,377.41,41.934444444,9,1,41.7,4.633333333,3669.86
Books,Canada,6722,08-09-2023 00:00:00,ORDER05109,Credit Card,819,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.22,0.044,"1,695.1",5.0,434.64,268.32,53.664,5,2,36.35,7.27,1695.1
Books,Canada,8098,21-10-2023 00:00:00,ORDER06356,Credit Card,96,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.17,0.056666667,"1,185.1",3.0,475.94,125.06,41.686666667,3,5,41.17,13.723333333,1185.09
Clothing,Canada,5995,24-02-2023 00:00:00,ORDER03828,Credit Card,229,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.31,0.31,12.0,1.0,17.37,1.86,1.86,1,0,27.55,27.55,11.99
Clothing,Canada,5195,14-01-2023 00:00:00,ORDER09890,Credit Card,603,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.13,0.018571429,"5,147.8",7.0,845.28,847.67,121.095714286,7,2,43.13,6.161428571,5147.76
Clothing,Canada,9875,24-07-2023 00:00:00,ORDER02400,Credit Card,715,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.25,0.05,"3,684.9",5.0,982.65,374.19,74.838,5,3,42.97,8.594,3684.94
Clothing,Canada,6354,05-07-2023 00:00:00,ORDER03791,Credit Card,857,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.09,0.009,"3,419.1",10.0,375.72,1007.59,100.759,10,3,35.08,3.508,3419.05
Clothing,Canada,8977,04-08-2023 00:00:00,ORDER08271,Credit Card,862,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.17,0.017,"6,232.7",10.0,750.93,923.86,92.386,10,3,12.94,1.294,6232.72
Clothing,Canada,6442,25-08-2023 00:00:00,ORDER07099,Credit Card,97,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.25,0.041666667,"3,378.0",6.0,750.66,878.42,146.403333333,6,5,18.08,3.013333333,3377.97
Clothing,Canada,2949,23-06-2023 00:00:00,ORDER06680,Credit Card,597,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.13,0.018571429,"5,692.8",7.0,934.77,804.85,114.978571429,7,1,24.21,3.458571429,5692.75
Clothing,Canada,1883,08-03-2023 00:00:00,ORDER03511,Credit Card,973,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.31,0.0775,469.2,4.0,170,94.79,23.6975,4,3,35.29,8.8225,469.2
Clothing,Canada,6854,20-03-2023 00:00:00,ORDER09248,Credit Card,228,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.13,0.026,"2,853.6",5.0,656,527.79,105.558,5,4,22.48,4.496,2853.6
Clothing,Canada,8457,27-05-2023 00:00:00,ORDER08623,Credit Card,850,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.05,0.007142857,"4,252.8",7.0,639.52,902.14,128.877142857,7,0,39.09,5.584285714,4252.81
Clothing,Canada,6273,23-04-2023 00:00:00,ORDER07614,Credit Card,149,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.22,0.055,"2,537.7",4.0,813.36,620.44,155.11,4,1,45.27,11.3175,2537.68
Clothing,Canada,6216,06-05-2023 00:00:00,ORDER03972,Credit Card,929,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.34,0.113333333,88.9,3.0,44.88,22.72,7.573333333,3,4,8.95,2.983333333,88.86
Clothing,Canada,6800,03-01-2023 00:00:00,ORDER01212,Credit Card,226,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.39,0.13,109.2,3.0,59.69,31.65,10.55,3,4,18.17,6.056666667,109.23
Clothing,Canada,1646,22-08-2023 00:00:00,ORDER01939,Credit Card,468,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.3,0.033333333,"3,157.4",9.0,501.17,520.28,57.808888889,9,5,36.1,4.011111111,3157.37
Clothing,Canada,2111,01-03-2023 00:00:00,ORDER07038,Credit Card,940,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.15,0.01875,"6,694.7",8.0,984.52,1739.16,217.395,8,0,17.26,2.1575,6694.74
Clothing,Canada,2555,01-11-2023 00:00:00,ORDER01106,Credit Card,720,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.31,0.155,"1,335.2",2.0,967.56,222.75,111.375,2,1,35.63,17.815,1335.23
Clothing,Canada,1878,19-07-2023 00:00:00,ORDER01192,Credit Card,661,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.08,0.02,317.1,4.0,86.18,89.77,22.4425,4,1,34.19,8.5475,317.14
Electronics,Canada,9353,25-10-2023 00:00:00,ORDER04474,Credit Card,739,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.26,0.028888889,"2,622.1",9.0,393.71,286.09,31.787777778,9,1,20.45,2.272222222,2622.11
Electronics,Canada,2304,02-06-2023 00:00:00,ORDER07222,Credit Card,561,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.07,0.014,"3,241.8",5.0,697.15,533.82,106.764,5,2,46.17,9.234,3241.75
Electronics,Canada,2160,15-12-2023 00:00:00,ORDER09000,Credit Card,606,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.21,0.0525,"1,523.5",4.0,482.12,317.66,79.415,4,2,31.72,7.93,1523.5
Electronics,Canada,8122,19-06-2023 00:00:00,ORDER06476,Credit Card,276,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.37,0.185,618.8,2.0,491.14,153.79,76.895,2,3,23.59,11.795,618.84
Electronics,Canada,8150,10-12-2023 00:00:00,ORDER09206,Credit Card,696,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.39,0.0975,"1,316.0",4.0,539.36,366.4,91.6,4,4,20.33,5.0825,1316.04
Electronics,Canada,6825,10-08-2023 00:00:00,ORDER04626,Credit Card,562,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.06,0.006,678.8,10.0,72.21,160.27,16.027,10,1,26.02,2.602,678.77
Electronics,Canada,4764,15-04-2023 00:00:00,ORDER08169,Credit Card,807,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.19,0.027142857,286.2,7.0,50.48,77.73,11.104285714,7,2,10.74,1.534285714,286.22
Electronics,Canada,2670,08-02-2023 00:00:00,ORDER08907,Credit Card,362,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.14,0.015555556,"7,312.8",9.0,944.8,1791.34,199.037777778,9,4,16.55,1.838888889,7312.75
Electronics,Canada,7923,14-01-2023 00:00:00,ORDER08326,Credit Card,188,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.16,0.16,242.5,1.0,288.7,50.96,50.96,1,2,18.25,18.25,242.51
Electronics,Canada,1305,03-03-2023 00:00:00,ORDER01242,Credit Card,881,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.35,0.038888889,"2,694.5",9.0,460.59,282.77,31.418888889,9,4,30.57,3.396666667,2694.45
Electronics,Canada,3677,21-09-2023 00:00:00,ORDER07752,Credit Card,868,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.21,0.042,"2,368.3",5.0,599.57,545.97,109.194,5,1,4.23,0.846,2368.3
Electronics,Canada,9164,02-02-2023 00:00:00,ORDER07248,Credit Card,761,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.38,0.063333333,"2,227.1",6.0,598.69,235.55,39.258333333,6,5,47.09,7.848333333,2227.13
Electronics,Canada,1928,09-03-2023 00:00:00,ORDER06304,Credit Card,184,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.4,0.044444444,"5,179.7",9.0,959.2,946.67,105.185555556,9,5,6.7,0.744444444,5179.68
Home,Canada,9323,10-11-2023 00:00:00,ORDER08695,Credit Card,627,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.11,0.011,"8,774.3",10.0,985.88,982.61,98.261,10,1,21.92,2.192,8774.33
Home,Canada,4542,10-06-2023 00:00:00,ORDER04435,Credit Card,519,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.15,0.0375,"3,249.5",4.0,955.72,553.3,138.325,4,2,24.57,6.1425,3249.45
Home,Canada,6090,06-08-2023 00:00:00,ORDER08483,Credit Card,751,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.2,0.033333333,"3,436.0",6.0,715.83,425.3,70.883333333,6,2,27.57,4.595,3435.98
Home,Canada,5105,08-02-2023 00:00:00,ORDER02575,Credit Card,220,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.08,0.02,"2,012.7",4.0,546.93,518.16,129.54,4,3,31.86,7.965,2012.7
Home,Canada,7352,17-08-2023 00:00:00,ORDER09872,Credit Card,675,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.34,0.085,"2,443.7",4.0,925.64,564.23,141.0575,4,3,25.75,6.4375,2443.69
Home,Canada,5400,27-04-2023 00:00:00,ORDER01104,Credit Card,1,Yes,1 Stars,1,★☆☆☆☆,Express,True,Credit Card,1,1,1,0.33,0.11,378.2,3.0,188.17,44.9,14.966666667,3,4,33.79,11.263333333,378.22
Home,Canada,5396,05-10-2023 00:00:00,ORDER08310,Credit Card,717,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.36,0.045,346.0,8.0,67.58,54.77,6.84625,8,0,49.56,6.195,346.01
Home,Canada,5323,07-02-2023 00:00:00,ORDER08590,Credit Card,970,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.26,0.13,793.1,2.0,535.85,161.2,80.6,2,4,27.02,13.51,793.06
Home,Canada,8608,13-02-2023 00:00:00,ORDER04999,Credit Card,575,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.11,0.015714286,999.6,7.0,160.45,142.52,20.36,7,4,28.13,4.018571429,999.6
Home,Canada,7561,06-03-2023 00:00:00,ORDER05714,Credit Card,214,Yes,2 Stars,2,★★☆☆☆,Express,True,Credit Card,1,1,1,0.11,0.11,490.0,1.0,550.57,89.11,89.11,1,5,12.94,12.94,490.01
Home,Canada,9981,11-08-2023 00:00:00,ORDER04454,Credit Card,795,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.08,0.026666667,"1,195.0",3.0,432.98,320.72,106.906666667,3,3,7.51,2.503333333,1195.02
Home,Canada,1135,10-08-2023 00:00:00,ORDER02305,Credit Card,50,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.22,0.055,"3,012.9",4.0,965.66,390.85,97.7125,4,4,28.59,7.1475,3012.86
Home,Canada,9418,28-05-2023 00:00:00,ORDER03058,Credit Card,404,Yes,3 Stars,3,★★★☆☆,Express,True,Credit Card,1,1,1,0.17,0.0425,994.9,4.0,299.66,284.66,71.165,4,5,39.99,9.9975,994.87
Home,Canada,8847,06-09-2023 00:00:00,ORDER05654,Credit Card,878,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.11,0.036666667,"1,922.4",3.0,719.98,420.35,140.116666667,3,1,6.24,2.08,1922.35
Home,Canada,3126,11-01-2023 00:00:00,ORDER01137,Credit Card,319,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.32,0.32,163.1,1.0,239.87,16.86,16.86,1,3,42.22,42.22,163.11
Home,Canada,4730,08-02-2023 00:00:00,ORDER03302,Credit Card,565,Yes,4 Stars,4,★★★★☆,Express,True,Credit Card,1,1,1,0.34,0.048571429,"1,953.7",7.0,422.88,551.89,78.841428571,7,5,15.42,2.202857143,1953.71
Home,Canada,6699,19-01-2023 00:00:00,ORDER07368,Credit Card,61,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.08,0.011428571,"1,130.5",7.0,175.54,184.01,26.287142857,7,0,26.5,3.785714286,1130.48
Home,Canada,5150,18-01-2023 00:00:00,ORDER01620,Credit Card,112,Yes,5 Stars,5,★★★★★,Express,True,Credit Card,1,1,1,0.29,0.041428571,"3,313.4",7.0,666.67,641.67,91.667142857,7,0,29.81,4.258571429,3313.35
